lat,lon,user_class,demand_mbps
51.490118712666224,-0.0892587115251782,light,4
51.50117260614447,-0.1067450565841581,moderate,7
51.6102860402776,-0.256408582226725,moderate,6
51.72595968264499,-2.275831269674799,light,2
51.51940885716769,-0.1548345244653464,light,2
51.54361573857387,-0.1463979803829999,light,1
51.499389625767506,0.10625798935091894,heavy,27
51.556103480113045,-0.06423007958579552,moderate,7
51.49293868879154,0.1035233242409668,light,4
51.49016875968004,-0.08301929197421581,heavy,27
51.51815076872076,-0.17955469907082722,moderate,10
51.627282383890595,-0.058020902381241364,light,4
52.82493214706293,-2.1757133885788886,moderate,7
51.484744230158284,0.039761167151778395,moderate,9
51.52091973051757,-0.1158796393249859,light,4
51.47963104152179,0.07185988172169797,light,1
51.368579971758486,0.0844198571275451,heavy,11
51.538893672117304,-0.1402716570120958,moderate,7
51.602512428216215,-0.2516913356131687,light,3
51.597290875147316,0.26066099637917306,light,5
51.525649168346725,-0.0012262881413185774,light,2
51.5398306076538,-0.058336212032941426,light,5
51.517236332115246,-0.06480728793122692,heavy,20
53.76330128862426,-0.27891113925921546,light,5
51.66348546662691,-0.41444324476296546,light,3
51.68155823656452,-0.027930641466824516,light,1
51.61058423916969,-0.27022931936803507,light,4
51.38809674365971,-0.08813341143258177,moderate,7
51.52711800537564,-0.04487001951327271,light,3
51.52787748068217,-0.11437075204356706,moderate,6
53.1156691237097,-2.338301307082591,heavy,12
52.381604115674776,-1.8072021959442863,light,1
51.50896454973341,0.10530979401479798,light,4
51.624015664275596,-0.2726877594503181,light,2
51.545474764783314,-0.06619896462130848,light,2
51.522997095917596,-0.006210086353535693,light,1
51.47937751058315,-0.0004455498571614147,light,1
51.618585255710116,-2.6701800477600814,heavy,19
51.477589656763314,0.12075285223820831,heavy,16
51.54021965413758,-0.1811706348872685,heavy,21
51.546640479127966,0.28568877124986725,moderate,10
51.52556915567889,-0.11470800427996451,moderate,7
51.588749350110945,-0.06932628609506936,heavy,25
51.55363306430925,-0.10892402278566601,heavy,25
51.504148028588176,-0.10397099970140562,light,1
51.53558367895986,-0.12934269237985596,light,4
51.53345207558945,-0.19288163388574736,moderate,6
52.815059040835145,-2.151550904538957,moderate,9
51.533622249949346,-0.28810363618970886,moderate,6
51.51084106445443,-0.14385471880033882,light,1
51.682657874206676,-0.07757641170822019,light,2
51.51258659405469,-0.2355687780494692,moderate,8
51.50308863534669,0.09152290602796549,moderate,8
51.489412757233595,-0.08594556039822554,light,4
51.5899251787418,-0.32689709202609024,light,4
51.50250178458789,-0.1414350162887189,moderate,8
51.49734194086123,-0.05459726303997054,light,1
51.59435303657818,-0.2617049295834917,light,5
51.53698730828067,-0.13463283551629493,moderate,6
51.506108591073556,-0.07507365013402331,heavy,27
51.494518901517836,0.03884076072931186,heavy,19
51.52841675066177,-0.13405213565181512,moderate,10
53.78459035167346,-0.4168130330897154,light,2
51.49669524703544,-0.04152013941745385,light,4
51.552301105949596,-0.10349097659977709,heavy,17
51.50066855267975,-0.5588176519218611,light,2
51.52060361316575,-0.18332770113293093,moderate,8
51.539746375881556,-0.12115511263376633,light,4
51.504591401321534,-0.10638392227648753,moderate,6
52.24505793032176,-0.9113875855248984,light,4
51.7680336083123,-2.298337102269965,moderate,7
51.508222464158585,-0.14029683585228395,light,5
51.41582737754819,-1.34409782669561,light,2
51.516230354535544,-0.1018662242610667,light,2
53.95953892092235,-1.08952382948078,moderate,10
51.49658296322233,-0.09992874558436045,moderate,8
51.49854008741956,-0.007604061787177471,moderate,7
51.534660719687494,-0.12239376129804827,light,3
51.504504567343126,-0.1086995253263538,light,3
51.524012852345116,-0.17224851162108398,light,3
51.52528265537315,-0.011597149284083234,light,4
51.63152386180464,-0.3044924629136798,moderate,7
51.49712414592346,0.12247855097400205,heavy,19
53.791176308552195,-0.3976417144217898,light,4
51.516971189353896,0.10998097254290658,light,4
51.50079764005046,-0.07236339420702224,light,2
52.43415249225039,-1.7261055052610936,moderate,7
52.67167891867527,-2.0458224831099976,moderate,7
51.52194085191077,-0.23654881400290625,light,4
51.47304037577231,-0.051403466259174926,heavy,19
51.49998635605698,0.07849189602525623,light,2
53.37886826126886,-1.4663514784362042,heavy,24
51.647186327633115,-0.028908288556984758,moderate,9
53.59664528446929,-2.6971341328048877,light,1
51.61056968924713,-3.0255850270685336,moderate,10
51.53181498925047,-0.16491569759720476,light,3
51.54173288679507,-0.2721358797176727,light,3
51.45009546471596,-0.9896369911124404,moderate,8
51.54605484880308,-0.28357349429311046,light,4
51.53739572828896,-0.29398660253487846,heavy,12
51.50965143540008,0.007790689918653648,light,2
53.48189085408934,-2.6682863985051366,light,4
51.63066155009543,0.2317255718698482,light,1
51.50953437546184,-0.1213120737205828,heavy,14
51.51960970544877,-0.22684579434558946,moderate,8
51.51760309603409,-0.41698143169061846,moderate,10
51.792685343870936,-2.285780655769892,light,2
51.502139460678904,-0.04400783076192162,light,5
51.525412904741025,-0.13390612108918343,heavy,11
51.48661835510352,-0.05509119283581189,moderate,10
51.520094662622554,-0.09905598835777646,heavy,23
52.39972976553925,-1.7459465529715914,moderate,10
52.404685431662124,-1.7546135750110368,moderate,7
51.53861325681139,-0.14872022222265477,moderate,10
51.635922449658224,-0.2527211933757054,heavy,24
51.52665502793441,-0.04945314961422885,moderate,6
51.603746635391424,-2.517147010203915,moderate,10
51.50174393024422,-0.10407708741597092,light,4
51.52151990617298,-0.1418841223081803,light,3
51.49790723838656,0.021589367611987927,heavy,14
51.48746538641348,0.12845396819202096,moderate,8
51.48444582729726,-0.08951147477533603,light,1
51.695303360242164,-0.17638093924535875,moderate,6
51.58092623217828,-0.05734390431810176,heavy,21
51.47307738359818,-0.056560278570384225,light,2
51.630870767311464,-0.15586156672391996,heavy,16
51.61404601879043,-0.23419562645680492,light,3
51.63003055558444,-2.649880805422335,heavy,18
51.38602790045192,0.11020245867878592,light,5
51.51480676877801,-0.2618770469414323,light,5
51.485674084799726,0.1273925432837407,moderate,10
53.94404061683477,-1.1004692083292098,light,5
51.503050566620075,-0.06542563076609405,heavy,14
51.54002144039148,-0.09928738768816366,light,3
51.477634000937286,-3.152787499216567,light,3
51.52112716837923,-0.2733654413731776,moderate,9
51.37856046383699,-0.08767136522816893,moderate,9
53.38911244007811,-2.5886851494298733,moderate,9
51.537961056994305,-0.03786784030675898,moderate,9
51.59249757727731,-0.3211968648243243,light,2
53.376190912125274,-1.4651400031374733,moderate,8
51.532639642608,-0.11958722575710166,heavy,20
51.603355547946194,-0.24948748819739708,light,2
51.524902535293705,-0.27233915397810626,light,1
52.83041426965781,-2.1483834118272673,heavy,20
51.48756946830356,-2.5999506105290293,light,5
51.556015151927454,-0.10879674150596993,moderate,7
51.43058835910397,0.12983606991117358,light,2
51.481937238224624,-0.03923258543961683,moderate,9
51.52896794487957,-0.17791830405881628,moderate,10
51.53591628924821,-0.040792679366201276,moderate,7
51.51934451454916,-0.24218083833678772,light,5
51.54307440085928,-0.11809534190330741,light,5
51.51565061325346,0.04092818640859589,light,2
51.589768341354926,-2.506708923398762,moderate,7
51.57795809096384,-0.0686288494678513,light,1
51.47168087972299,-0.08577085094361891,light,4
51.6992349155061,0.09608733967192372,heavy,17
51.50194795174023,-0.13150054006606354,light,1
51.52485335764499,-0.060357660670246796,moderate,7
51.531243686783725,-0.10195315689182592,heavy,18
51.462399497831754,-0.033221290322153846,light,4
51.53988653136017,-2.5912736128355123,moderate,6
51.5142928838135,-0.14634024778739949,light,4
51.54569468420671,-0.16058505681388147,light,2
51.70742605222907,-0.45338046938713134,moderate,8
51.61283425565035,-0.23695642284883361,light,1
51.52860688586311,-0.1565890033504882,light,1
51.499145843751116,-0.06992655112832574,light,5
51.520720946596164,-0.05337128075781694,heavy,27
51.49841056354408,0.09851374655004128,moderate,8
51.5826658502948,-0.08266291814133779,moderate,8
51.38090437946297,-0.10712800296193505,light,3
51.84121106591296,-2.1822308092535163,moderate,10
53.56299459055813,-2.6985233096665873,moderate,10
51.549470383466115,0.2853698614559363,light,5
51.53163801583167,-0.11600780134883758,moderate,7
51.471722074136636,0.010916404249181458,moderate,10
51.720731197873974,-0.2053753060846612,moderate,7
53.37859201505674,-1.4636235433442564,light,1
51.486338351902006,-0.06140450748726605,light,4
51.50908127730612,-0.07857372664395079,light,4
51.495584036417775,0.09456424894603394,light,4
51.52894825671918,-0.10046228575078943,moderate,7
51.50929930007816,-0.10501681385378361,light,3
51.49251113020905,-0.014814427568958977,heavy,13
51.46636573914125,0.12703912403648368,moderate,6
51.522274156556236,-0.08918046564564842,light,4
51.53099647570089,-0.0942245922629415,heavy,17
51.523165414870405,-0.14312838764670724,light,2
51.552878550779,-0.1142872758796812,moderate,7
51.48819186992007,-0.0437183742777858,light,2
51.51510995319095,-0.12362894509092695,moderate,10
51.50192910045197,-0.1028046671093,light,5
51.49306193415155,-0.16754753823668722,light,4
51.62079525099897,-0.27345432237113254,heavy,18
51.54428028649645,-0.16397093045666292,moderate,8
51.54605140580914,-0.15529896640605614,light,5
51.500187586804195,-0.08454811938815907,light,4
51.49725649427805,0.04346721828427283,moderate,10
51.48401986141617,-3.18347194832505,light,1
51.50081956506972,-2.350556558366505,light,4
51.51980827377002,-0.18969409849501234,heavy,28
51.52582693134354,-2.541533520969221,moderate,8
51.51662008562823,-0.08430703180487717,moderate,10
51.515774333496196,-0.09006392166908643,light,4
51.502322766923484,0.14117556127459935,light,3
53.75831552529676,-0.2735165223145757,moderate,8
51.5386297252078,-0.1469637975227112,light,1
51.47594680303941,-0.034080516565889084,moderate,9
51.59557501587375,-2.6354479004336144,moderate,8
51.5064577290504,-0.09260738369721955,light,5
51.55202488118461,-0.14966319769318803,moderate,9
51.60300637547644,-0.33148582795669457,moderate,6
51.48895402543911,0.06055377516904338,light,4
53.74357427984477,-0.3499291417445833,light,2
51.505914014547336,-0.42685439470888803,light,5
51.47398369225648,-0.015794755239488464,light,4
51.48843429454538,-0.0549713135978175,light,2
51.564931337397454,-0.11823734986404133,light,3
51.50772671273387,-2.584662825350791,light,4
51.56515471402701,0.3099411935084264,light,3
51.54292113886707,-0.14229908285279586,heavy,30
51.54554554881467,-0.16330552815839647,light,5
51.52590251982784,-2.5874286849276555,light,2
51.691140656369846,-0.11042042238614375,moderate,9
51.70974478760346,-0.19104229516598936,light,2
51.482459857290074,0.13022635909129956,light,5
51.516806907311505,-0.14094362722120712,light,1
51.571329659207585,-2.6958135370175436,moderate,7
51.66717463624989,0.14239994116657675,moderate,6
51.49570951789384,-0.12654505833787183,light,3
51.50821652735048,0.12173198723024674,light,1
51.47172241694356,-0.003975700944188727,heavy,23
51.404501858444014,-1.3307674581259956,moderate,10
51.50436021280138,-2.3679920497675018,moderate,6
51.42770002369989,-0.9582950028908953,heavy,29
51.46163768893518,-0.005118085080607294,light,4
51.546817952758666,-0.18682210858298098,light,1
51.514289985169,-0.07616037884592622,light,5
51.481751249625056,-0.05362004955495672,light,1
51.63372466265287,0.20190959836956862,moderate,9
51.70354001366017,-0.1730192829907651,moderate,7
51.53998852373334,-0.04625805904159978,moderate,10
51.48467013833819,-0.04061110211425823,light,2
51.436112846576066,-2.6058428493099783,light,2
51.51667083519273,-0.24642597641634853,moderate,10
51.49622387070168,-0.13481809653667268,moderate,6
51.510137000630365,0.006611870154016857,moderate,8
51.581471503387604,-0.3462032847150318,light,2
51.49872658540793,-0.4472012581302584,light,5
51.535814301696526,-0.15721719265422315,heavy,20
51.52574201616445,0.014845512919047288,light,4
51.511088546947406,-0.20236204375535644,moderate,6
51.498441368421425,0.04499626814646405,light,3
51.48183205860111,-0.06525302240597312,moderate,7
51.51288062134868,-0.10683080945714778,moderate,9
51.50646165146642,-0.09846219000624777,light,2
51.53261763035706,-0.4078465902704715,moderate,6
51.49393886685116,-0.09120677887591763,moderate,8
51.49075388658177,0.08543058661004851,heavy,23
51.48822961596146,0.06328945650893227,moderate,6
51.54165944010061,-0.151103934469482,heavy,18
51.5145632262161,-0.2663122869045602,light,4
53.78240359195917,-0.40057076020223165,moderate,10
51.58382824861086,-0.30896197015502563,moderate,6
51.51275681244639,-0.13682391494722906,moderate,8
52.56848787700064,-1.789820854141045,light,3
51.58970072034897,-0.11498170191896429,moderate,6
53.38089205186611,-1.45834373101717,light,1
53.38565630053078,-1.4534548554980977,light,2
51.49711751431628,0.020264998885924885,moderate,9
51.492791681702315,-0.0748989606464348,light,5
51.493104995724096,0.07063179905775607,light,3
51.461807267016006,0.2604711423446433,light,1
51.517631958828765,-0.011471699762608546,light,1
51.50206607005206,0.12254105609800016,light,5
51.472041972816115,-2.5594191383717764,moderate,9
51.53549448553479,-0.14940564099593356,light,2
51.62230898217434,-0.2838661501566811,moderate,7
51.49942350458103,0.051256493386693185,light,5
51.41715100178848,-0.9116244912645988,heavy,30
51.516697455307295,-0.11076929050960468,light,4
51.59739033401647,0.2782735653556754,moderate,9
51.62813860715881,-0.04051245874031853,moderate,9
51.488976024482234,-0.2339486710171225,light,3
51.605725068617204,0.25995286058365874,moderate,8
51.62497357534134,-0.2768909621920056,heavy,16
51.46879630571798,-0.01751471709536197,heavy,19
51.54713201350106,-0.09033960491740047,light,4
51.49054423349102,-0.09236488840703379,moderate,7
51.39687453188303,0.11139696285360101,heavy,17
51.48354828006459,-3.142463435852829,moderate,6
51.48634219848538,0.042130544457798284,heavy,21
51.52630759385421,-0.008022748906380755,light,4
51.51277759734064,-0.09586352093518186,light,2
51.532951098168155,-0.1345115096333669,moderate,6
51.582329393245374,0.27651974353340086,moderate,7
51.486992888221536,-0.019369465621192915,moderate,6
51.51078118526776,-0.11441833575499588,moderate,7
51.76125910496456,-2.3207706003278488,moderate,6
51.48580289091373,-0.23216672048502437,moderate,7
51.5342297487217,-0.1388861796645261,heavy,13
51.63137373215663,-0.24023421301696427,light,2
51.50099345435204,-0.42705112606000195,light,4
51.507481926772606,-0.42491572563921065,heavy,27
51.50116151882618,-0.13988835231683977,moderate,6
51.627074299520935,-0.2644759742166338,light,5
51.44817112651043,0.24489985460961175,light,3
51.52208170540522,-0.055386508733496244,light,5
51.51782001930622,-2.5738349271477166,light,1
51.49440933331655,0.028711283263498925,light,5
51.49921426304726,-0.003520014464575137,moderate,8
51.58922716950969,-0.06361382063227901,moderate,9
51.51700584570983,-0.13160211628399995,moderate,9
51.539018796267634,-0.0543339387445639,light,2
51.70010346212439,-0.18932128504049633,light,3
53.77991530866356,-0.39054050029781734,moderate,10
51.51393637903685,-2.5531167364592564,light,3
51.59645228081148,-0.06528121481479622,moderate,7
51.546758282610185,-0.14956073735152792,moderate,9
51.49767900956183,-0.035950648667874785,moderate,8
51.50550477041804,-0.0950871572683383,heavy,20
51.45579170255216,-0.004519134813208404,heavy,29
51.499326906317286,0.06549879383241017,light,2
51.63832141297529,0.19387032587392602,light,3
51.53236669005052,-0.1346862742241799,heavy,13
51.52023523752131,-0.19415454293142315,light,1
51.52808640474565,-2.3301026912280904,heavy,24
51.52408877563042,0.28562745064359707,light,5
51.541907703162025,-0.1070612569954942,heavy,27
51.51539433686809,-0.11561160968439946,moderate,7
51.509496065778016,0.03536531466728219,light,4
51.529750398348256,-0.13733373335737858,light,4
51.49490651110786,0.04566144652646165,light,2
51.500133789899095,-0.11302595506244813,light,4
51.53124335121801,-0.20870303663958306,moderate,7
51.580812500119194,-0.33221359659931526,moderate,9
53.77790411115207,-0.35915011386195295,light,2
51.53382408378561,-0.29976590659138136,moderate,10
51.62008735524204,-0.26124321277663465,light,4
51.4589838127286,-0.018411583599264987,heavy,23
51.41565530511564,-1.3177859044117004,moderate,9
51.64732312791731,-0.39343497279310774,heavy,29
51.51119825883605,-0.09920968374522084,light,3
51.55288276055143,-0.03803368315337835,light,3
53.12642417006434,-2.3308701933553935,light,2
51.68541198304433,0.03858515976597794,light,1
51.511693138593955,-0.10800636253115972,moderate,10
51.51303381686852,-0.12055459762984855,light,3
51.508786906282324,0.010609568616885343,light,5
51.51358273034247,0.08746131010519788,light,2
51.48562952476326,-2.615515819397888,light,5
51.35228651365521,-0.09375081121184885,moderate,7
51.49279518575313,-0.03880151790828944,light,1
53.96698562491685,-1.0976820730349024,heavy,28
51.4934620187697,0.06820500845760546,light,5
53.78761988830554,-0.40612525806090066,moderate,7
51.481875403911324,0.023986915138920317,light,5
51.493852899985725,-0.009532471573954298,light,4
51.50947673016079,-0.09241048895358601,heavy,25
51.48989105680184,0.04129855080074573,light,2
53.3755793223212,-1.4420310321980565,heavy,20
51.501520389085364,0.08019284898136987,light,5
51.48759460029514,-0.04171825385393396,light,5
51.48688265106627,0.033781976680210324,light,2
51.4859477747687,0.134131025946153,light,3
51.616784829115005,-2.658167271402321,heavy,29
51.5127358086706,-0.02492516358946534,heavy,21
53.75066421039569,-0.2774923943079631,light,5
51.505471701272626,0.022622141765779043,light,1
51.46866841968953,-0.023016908178938675,light,4
51.495241968717785,-2.581870833787695,light,4
51.52148817874139,-0.05805829575718078,light,5
51.49013399467648,0.0608906643005946,light,2
51.50974671728983,-0.07193930715460449,light,1
51.60145646232943,-0.05717456750200406,heavy,20
51.3517461422509,-0.08339152087090174,light,5
53.36905537301177,-1.4779996086437088,light,5
51.550359487509766,-1.890872402135001,heavy,22
51.561973119310814,-0.239323184616542,light,4
51.62472273391716,-0.3194844479000335,light,3
51.51132765295483,-0.4011474815869117,light,2
51.5171900982327,-0.13028675109121662,moderate,8
51.516070631755525,-0.0692586534326118,light,5
51.5124091897543,-0.0999631966925016,heavy,25
51.50649062972004,-2.7547505315142797,light,1
