radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,262,3,59642,8085143724,-1,9.0115,48.6903,1000,24,1,1737540602,1746811261,0
NR,262,3,51573,8201453679,-1,12.1229,47.8711,1000,1,1,1737742460,1737742460,0
NR,262,3,14002,7211139245,-1,9.7635,52.344,1000,23,1,1738226245,1739446863,0
NR,262,3,14002,7211139244,-1,9.7667,52.3404,1000,17,1,1738226374,1739446863,0
NR,262,3,14002,7211122859,-1,9.7691,52.3377,1000,10,1,1738226467,1739446863,0
NR,262,3,14002,7211122861,-1,9.7717,52.3347,1000,11,1,1738226495,1739446863,0
NR,262,3,14002,7211122860,-1,9.7737,52.3323,621,27,1,1738226519,1739446864,0
NR,262,3,14002,7214956717,-1,9.7669,52.3435,4419,39,1,1738226614,1739446864,0
NR,262,3,14002,7211139185,-1,9.7591,52.3491,1000,17,1,1738237995,1739446863,0
NR,262,3,59642,8062288045,-1,9.0119,48.6851,1000,12,1,1738940361,1746811261,0
NR,262,3,59642,8035172524,-1,9.013,48.6884,3745,23,1,1738940451,1746811261,0
NR,262,3,59642,8071708784,-1,8.9862,48.6693,9431,22,1,1738940491,1746811261,0
NR,262,3,59642,8035172464,-1,9.0234,48.6927,1000,8,1,1738940521,1746811261,0
NR,262,3,51525,8240824492,-1,11.7031,48.1036,1000,1,1,1736570368,1736570368,0
NR,262,3,59642,8079097967,-1,9.0247,48.6931,1000,1,1,1739271411,1739271411,0
NR,262,3,59642,8085143664,-1,9.0226,48.6923,1000,4,1,1739271531,1746811261,0
NR,262,3,59641,8065957999,-1,9.0054,48.6465,2395,22,1,1739411161,1746811261,0
NR,262,3,59642,8047018095,-1,8.9725,48.648,3846,11,1,1739411231,1739725683,0
NR,262,3,59642,8079097968,-1,8.9873,48.6647,1000,11,1,1739411251,1739433662,0
NR,262,3,59642,8065941617,-1,8.9769,48.672,849,32,1,1739411271,1739433662,0
NR,262,3,59642,8078311597,-1,8.9899,48.6841,1377,43,1,1739411301,1739634126,0
NR,262,3,59640,8046444655,-1,8.9348,48.6393,2207,32,1,1739411631,1739725683,0
NR,262,3,59640,8039579789,-1,8.9213,48.6384,4414,10,1,1739411651,1739448904,0
NR,262,3,14000,7277985965,-1,9.7227,52.3628,1000,4,1,1739330091,1739446863,0
NR,262,3,14000,7253688491,-1,9.7229,52.362,1000,20,1,1739330123,1739446863,0
NR,262,3,14000,7253688492,-1,9.7223,52.3573,1000,15,1,1739330188,1739446863,0
NR,262,3,14002,7228571819,-1,9.7224,52.3536,1000,1,1,1739343364,1739343364,0
NR,262,3,14002,7214956715,-1,9.7814,52.3269,1000,5,1,1739345099,1739446864,0
NR,262,3,14002,7220494509,-1,9.7825,52.3273,1000,1,1,1739345596,1739345596,0
NR,262,3,59640,8036024431,-1,8.8764,48.6079,1189,21,1,1739427504,1739448904,0
NR,262,3,59640,8039579790,-1,8.8761,48.6067,1000,21,1,1739427524,1739448904,0
NR,262,3,59641,8065958001,-1,8.967,48.6251,2817,35,1,1739694141,1739725683,0
NR,262,3,59642,8037187757,-1,8.9338,48.6275,1000,2,1,1739694611,1739725683,0
NR,262,2,46457,148422878,-1,8.7524,50.2485,992,38,1,1740712922,1745419262,0
NR,262,2,46457,198492381,-1,8.7492,50.2435,1000,4,1,1740717113,1742549401,0
NR,262,2,46156,194576587,-1,8.5064,50.141,1000,7,1,1740722869,1740743762,0
NR,262,2,46156,194576585,-1,8.5164,50.1391,1000,10,1,1740723295,1740743762,0
NR,262,2,46076,353665247,-1,8.5204,50.1442,1000,1,1,1740723416,1740723416,0
NR,262,3,59621,8037580972,-1,9.185,48.7876,1000,7,1,1740736559,1740767823,0
NR,262,3,59621,8037679275,-1,9.188,48.7902,1000,8,1,1740737179,1740767823,0
NR,262,3,59621,8037580911,-1,9.1912,48.7918,1000,5,1,1740737219,1740767823,0
NR,262,3,59621,8037580971,-1,9.1952,48.7938,1000,2,1,1740737259,1740767823,0
NR,262,3,59623,8044855468,-1,9.2586,48.79,1000,5,1,1740738559,1740767824,0
NR,262,3,59623,8044855408,-1,9.2591,48.7903,1000,4,1,1740738589,1740767824,0
NR,262,3,59623,8044855407,-1,9.2582,48.7902,1000,6,1,1740738599,1740767824,0
NR,262,3,59622,8028487822,-1,9.2584,48.7901,1000,8,1,1740738619,1740767824,0
NR,262,3,59623,8039432305,-1,9.2573,48.7888,1000,14,1,1740739379,1740767824,0
NR,262,3,59623,8044855467,-1,9.2586,48.79,1000,2,1,1740741231,1740767824,0
NR,262,3,59623,8077607083,-1,9.2508,48.7838,1000,5,1,1740742039,1740767824,0
NR,262,3,59623,8039415981,-1,9.2526,48.7851,1000,5,1,1740742049,1740767824,0
NR,262,3,59623,8039415979,-1,9.254,48.7825,1000,10,1,1740742070,1740767824,0
NR,262,3,59623,8077607084,-1,9.2506,48.7801,1000,10,1,1740742141,1740767824,0
NR,262,3,59623,8077607024,-1,9.2514,48.7794,1000,2,1,1740742396,1740767824,0
NR,262,3,59623,8039415980,-1,9.2466,48.7849,1000,7,1,1740742747,1740767824,0
NR,262,3,59623,8077639851,-1,9.2446,48.7873,1000,2,1,1740742767,1740767824,0
NR,262,3,59623,8077639853,-1,9.2439,48.7881,1000,1,1,1740742777,1740742777,0
NR,262,3,59623,8050983084,-1,9.2416,48.7914,1000,5,1,1740742787,1740767824,0
NR,262,3,59623,8050983083,-1,9.2389,48.7945,1000,6,1,1740742877,1740767824,0
NR,262,3,59623,8077623467,-1,9.236,48.7969,1000,6,1,1740742898,1740767824,0
NR,262,3,59623,8077623469,-1,9.2273,48.7998,1000,13,1,1740742917,1740767824,0
NR,262,3,59623,8077623409,-1,9.2254,48.8003,1000,4,1,1740742948,1740767824,0
NR,262,3,59623,8064843949,-1,9.2163,48.8017,1000,11,1,1740742968,1740767824,0
NR,262,3,59623,8175452302,-1,9.2101,48.8016,1000,4,1,1740743078,1740767824,0
NR,262,3,59623,8078295212,-1,9.2083,48.8009,1000,3,1,1740743088,1740767824,0
NR,262,3,59623,8036909228,-1,9.2075,48.8005,1000,1,1,1740743097,1740743097,0
NR,262,3,59623,8036909168,-1,9.2028,48.7983,1000,5,1,1740743107,1740767824,0
NR,262,3,22021,6883115121,-1,13.4443,52.526,1000,1,1,1740975180,1740975180,0
NR,262,3,22021,6883115181,-1,13.444,52.5254,1000,2,1,1740977648,1741003262,0
NR,262,3,22021,7011303595,-1,13.4456,52.5226,1000,7,1,1740977688,1741003262,0
NR,262,3,22021,7011303596,-1,13.4482,52.5189,1000,5,1,1740977779,1741003262,0
NR,262,3,22023,6882967723,-1,13.4522,52.5176,1000,6,1,1740977819,1741003262,0
NR,262,3,22023,6882967724,-1,13.4619,52.5149,1000,15,1,1740977879,1741003262,0
NR,262,3,22023,6900056236,-1,13.4631,52.5148,1000,2,1,1740978000,1741003262,0
NR,262,3,22023,6950912173,-1,13.4754,52.5134,1000,7,1,1740978105,1741003262,0
NR,262,3,22023,6950912113,-1,13.4732,52.5137,1000,1,1,1740978150,1740978150,0
NR,262,3,22021,6941294764,-1,13.4793,52.513,1000,4,1,1740978246,1741003262,0
NR,262,3,22003,6924337325,-1,13.4823,52.5128,1000,1,1,1740978281,1740978281,0
NR,262,3,22023,6950912171,-1,13.4813,52.5102,1000,7,1,1740978312,1741003262,0
NR,262,3,22023,6950912111,-1,13.4832,52.5117,1000,1,1,1740978327,1740978327,0
NR,262,3,22023,6950912172,-1,13.4792,52.5069,1000,6,1,1740978397,1741003262,0
NR,262,3,22003,6901825707,-1,13.4812,52.5061,1000,4,1,1740978448,1741003262,0
NR,262,3,22023,6950912112,-1,13.4811,52.5054,1000,6,1,1740978478,1741003262,0
NR,262,2,46076,34062549,-1,8.5653,50.1392,1000,1,1,1741001282,1741001282,0
NR,262,2,46076,201703627,-1,8.5704,50.1373,1000,13,1,1741001297,1741018142,0
NR,262,2,46076,112951517,-1,8.5705,50.1338,1000,3,1,1741001524,1741018142,0
NR,262,2,46076,112951518,-1,8.5662,50.1316,1000,8,1,1741001546,1741018142,0
NR,262,2,46076,36270571741,-1,8.562,50.1275,1000,7,1,1741001698,1741019401,0
NR,262,2,46076,36270555337,-1,8.5595,50.1259,1000,6,1,1741001728,1741019401,0
NR,262,2,46156,36229316819,-1,8.5487,50.1211,1000,3,1,1741002113,1741019402,0
NR,262,2,46076,36270571733,-1,8.5512,50.122,1000,2,1,1741002133,1741019401,0
NR,262,2,46076,36270571743,-1,8.5478,50.1208,1000,5,1,1741002153,1741019402,0
NR,262,2,46076,36270555339,-1,8.5454,50.1199,1000,4,1,1741002183,1741019402,0
NR,262,2,46156,202834122,-1,8.5253,50.1197,500,35,1,1741002559,1741031343,0
NR,262,2,46076,36262674644,-1,8.6067,50.1251,1000,2,1,1741014717,1741031343,0
NR,262,2,46457,36295786697,-1,8.7331,50.1804,1000,23,1,1741081360,1745664781,0
NR,262,3,11891,6727893103,-1,10.1878,54.4481,1000,16,1,1741331588,1741358942,0
NR,262,2,42424,50118879,-1,7.3531,53.1658,1000,2,1,1741426018,1741447981,0
NR,262,3,15022,8880046193,-1,7.3839,53.0837,1000,1,1,1741428012,1741428012,0
NR,262,2,46457,198492382,-1,8.7538,50.2304,1000,5,1,1741599705,1741617002,0
NR,262,2,46457,198492372,-1,8.7547,50.2218,1236,9,1,1741600181,1741617002,0
NR,262,2,46457,36280352971,-1,8.7557,50.2155,1000,2,1,1741600241,1741617002,0
NR,262,2,46457,198492373,-1,8.7551,50.2126,1000,2,1,1741600261,1741617002,0
NR,262,2,46457,36280352969,-1,8.7511,50.2074,1000,6,1,1741600281,1741617002,0
NR,262,2,46457,180404436,-1,8.7475,50.2032,1000,2,1,1741600376,1741617002,0
NR,262,2,46457,180404446,-1,8.7441,50.1984,1000,7,1,1741600396,1741617002,0
NR,262,2,46457,180404445,-1,8.7408,50.1908,1000,7,1,1741600451,1741617002,0
NR,262,2,46457,180404435,-1,8.7392,50.1873,1000,1,1,1741600544,1741600544,0
NR,262,2,46457,36295999699,-1,8.733,50.1803,1000,7,1,1741600556,1742281201,0
NR,262,2,46457,36295999709,-1,8.7301,50.1831,1000,3,1,1741606084,1742403121,0
NR,262,2,46457,36295786699,-1,8.7281,50.1804,1000,3,1,1741686924,1741703282,0
NR,262,2,46457,198492371,-1,8.7475,50.239,1000,4,1,1741760110,1741777144,0
NR,262,2,46457,36303208650,-1,8.7297,50.1813,1000,6,1,1742203469,1742403121,0
NR,262,2,46457,36303208651,-1,8.7288,50.1811,1000,2,1,1742203630,1742219882,0
NR,262,3,47104,7733592177,-1,8.7291,50.1807,1000,1,1,1742266534,1742266534,0
NR,262,2,46457,36303208649,-1,8.7295,50.1833,1000,8,1,1742386648,1745664781,0
NR,262,2,46550,14074078,-1,8.7471,50.2392,1000,4,1,1742533024,1742549401,0
NR,262,3,58653,8216576112,-1,13.1296,49.0256,1000,21,1,1740903830,1742649079,0
NR,262,3,51533,8210235565,-1,11.7079,48.1086,1000,1,1,1740202653,1740202653,0
NR,262,2,42428,36287791316,-1,8.9442,53.0398,1000,1,1,1742877345,1742877345,0
NR,262,1,31810,21256301827,-1,7.4666,53.1577,1000,3,1,1743479631,1743972375,0
NR,262,1,31810,21255642114,-1,7.4668,53.1577,1000,1,1,1743500979,1743500979,0
NR,262,1,31810,21259922176,-1,7.4668,53.1577,1000,1,1,1743500979,1743500979,0
NR,262,1,31810,21258362626,-1,7.4612,53.1144,1000,1,1,1743509017,1743509017,0
NR,262,1,31810,21258362624,-1,7.4612,53.1144,1000,1,1,1743509037,1743509037,0
NR,262,1,31810,21256301828,-1,7.4615,53.1145,1000,1,1,1743509199,1743509199,0
NR,262,2,46075,357302494,-1,8.7029,50.1786,1000,1,1,1744080563,1744080563,0
NR,262,2,46075,354205917,-1,8.7054,50.1789,1000,1,1,1744080557,1744080557,0
NR,262,2,46457,36303126741,-1,8.6987,50.1768,1000,3,1,1744080573,1744096262,0
NR,262,2,46075,356892884,-1,8.6911,50.1717,1000,5,1,1744080653,1744096261,0
NR,262,2,46075,356892883,-1,8.6832,50.1701,1000,2,1,1744080693,1744096261,0
NR,262,2,46075,36270489801,-1,8.6775,50.1702,1000,6,1,1744080708,1744096262,0
NR,262,2,46075,353452253,-1,8.6653,50.168,1000,6,1,1744080793,1744096262,0
NR,262,2,46075,353452254,-1,8.6579,50.1615,1000,3,1,1744080843,1744096262,0
NR,262,2,46075,354238685,-1,8.6552,50.1584,1000,3,1,1744080868,1744096262,0
NR,262,2,46075,354238687,-1,8.6523,50.1549,1000,5,1,1744080928,1744096262,0
NR,262,2,46001,354304223,-1,8.6477,50.1492,1000,2,1,1744080969,1744096262,0
NR,262,2,46001,36272554205,-1,8.6448,50.1458,1000,3,1,1744080984,1744096262,0
NR,262,2,46001,356876499,-1,8.6436,50.144,1000,1,1,1744081009,1744081009,0
NR,262,2,46001,36272554187,-1,8.6431,50.1431,1000,1,1,1744081054,1744081054,0
NR,262,2,46001,200605897,-1,8.643,50.1431,1000,2,1,1744081014,1744096262,0
NR,262,2,46001,356876501,-1,8.6411,50.1396,1000,6,1,1744081069,1744096262,0
NR,262,2,46001,200605899,-1,8.638,50.1337,1000,3,1,1744081119,1744096262,0
NR,262,2,46076,356597982,-1,8.6353,50.1287,1000,3,1,1744081144,1744096262,0
NR,262,2,46076,353206494,-1,8.6335,50.1245,1000,2,1,1744081169,1744096262,0
NR,262,2,46001,121307338,-1,8.6397,50.1191,1000,5,1,1744081209,1744096262,0
NR,262,1,46076,21254587905,-1,8.5787,50.1335,1000,1,1,1744082597,1744082597,0
NR,262,2,46076,34062548,-1,8.5779,50.1335,1000,2,1,1744082647,1744096262,0
NR,262,2,46076,36307075275,-1,8.5741,50.1316,1000,11,1,1744082687,1744096262,0
NR,262,2,46076,354025685,-1,8.5771,50.133,1000,1,1,1744082752,1744082752,0
NR,262,2,46076,354009301,-1,8.5763,50.1327,1000,2,1,1744082777,1744096262,0
NR,262,2,46076,36270571731,-1,8.5703,50.1314,1000,5,1,1744083063,1744096262,0
NR,262,3,35131,7458242702,-1,6.8357,51.4555,1000,3,1,1745239821,1745274301,0
NR,262,2,46457,36303126740,-1,8.7362,50.181,1000,1,1,1745649742,1745649742,0
NR,262,2,42427,210649310,-1,9.1929,53.4662,1000,1,1,1746197686,1746197686,0
NR,262,3,58652,7876444273,-1,11.5498,49.9358,1000,2,1,1746401490,1746508264,0
NR,262,3,58652,7872446575,-1,11.6077,49.9129,1000,12,1,1746425516,1746464941,0
NR,262,3,58652,7897186415,-1,11.6079,49.9127,1000,5,1,1746425740,1746464941,0
NR,262,3,58652,7865516144,-1,11.608,49.9128,1000,2,1,1746425875,1746464941,0
NR,262,2,58652,7897186415,-1,11.6082,49.9133,1000,1,1,1746425946,1746425946,0
NR,262,3,58652,7865614447,-1,11.6077,49.9122,1000,2,1,1746432266,1746464941,0
NR,262,3,58652,7865516145,-1,11.5498,49.9359,1000,1,1,1746487944,1746487944,0
NR,262,3,58652,7945961584,-1,11.5498,49.9358,1000,1,1,1746488410,1746488410,0
NR,262,3,59642,8061452400,-1,9.0059,48.6681,1000,1,1,1746776064,1746776064,0
NR,262,3,58652,7895646319,-1,12.0606,49.0075,1000,4,1,1747308142,1747339563,0
